django.utils.autoreload INFO 2023-03-09 19:45:47,254 autoreload 39084 45804 Watching for file changes with StatReloader
django.utils.autoreload INFO 2023-03-10 13:12:43,111 autoreload 10552 18424 E:\repos\github\empty-py-demo\mysite\outing\views.py changed, reloading.
django.utils.autoreload INFO 2023-03-10 13:12:43,595 autoreload 46132 45380 Watching for file changes with StatReloader
outing.views WARNING 2023-03-10 13:12:46,975 views 46132 39620 <WSGIRequest: POST '/outing/api/form/save'>
outing.views WARNING 2023-03-10 13:12:46,975 views 46132 39620 <WSGIRequest: POST '/outing/api/form/save'>
outing.views INFO 2023-03-10 13:12:46,975 views 46132 39620 POST
outing.views INFO 2023-03-10 13:12:46,975 views 46132 39620 POST
outing.views DEBUG 2023-03-10 13:12:46,975 views 46132 39620 POST
outing.views DEBUG 2023-03-10 13:12:46,975 views 46132 39620 POST
outing.views ERROR 2023-03-10 13:12:46,975 views 46132 39620 POST
outing.views ERROR 2023-03-10 13:12:46,975 views 46132 39620 POST
django.request ERROR 2023-03-10 13:12:47,080 log 46132 39620 Internal Server Error: /outing/api/form/save
Traceback (most recent call last):
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\mysite\outing\views.py", line 49, in form_save
    a_json = list(article_all.values())
                  ^^^^^^^^^^^^^^^^^^
AttributeError: 'Article' object has no attribute 'values'
django.utils.autoreload INFO 2023-03-10 13:12:59,363 autoreload 46132 45380 E:\repos\github\empty-py-demo\mysite\outing\views.py changed, reloading.
django.utils.autoreload INFO 2023-03-10 13:12:59,880 autoreload 52040 53148 Watching for file changes with StatReloader
django.utils.autoreload INFO 2023-03-10 13:13:01,302 autoreload 52040 53148 E:\repos\github\empty-py-demo\mysite\outing\views.py changed, reloading.
django.utils.autoreload INFO 2023-03-10 13:13:01,805 autoreload 41804 51836 Watching for file changes with StatReloader
outing.views WARNING 2023-03-10 13:13:03,442 views 41804 39664 <WSGIRequest: POST '/outing/api/form/save'>
outing.views WARNING 2023-03-10 13:13:03,442 views 41804 39664 <WSGIRequest: POST '/outing/api/form/save'>
outing.views INFO 2023-03-10 13:13:03,442 views 41804 39664 POST
outing.views INFO 2023-03-10 13:13:03,442 views 41804 39664 POST
outing.views DEBUG 2023-03-10 13:13:03,442 views 41804 39664 POST
outing.views DEBUG 2023-03-10 13:13:03,442 views 41804 39664 POST
outing.views ERROR 2023-03-10 13:13:03,442 views 41804 39664 POST
outing.views ERROR 2023-03-10 13:13:03,442 views 41804 39664 POST
django.request ERROR 2023-03-10 13:13:03,485 log 41804 39664 Internal Server Error: /outing/api/form/save
Traceback (most recent call last):
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\mysite\outing\views.py", line 55, in form_save
    return JsonResponse(result, safe=False)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\http\response.py", line 691, in __init__
    data = json.dumps(data, cls=encoder, **json_dumps_params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Program Files\Python\Python31\Lib\json\__init__.py", line 238, in dumps
    **kw).encode(obj)
          ^^^^^^^^^^^
  File "D:\Program Files\Python\Python31\Lib\json\encoder.py", line 200, in encode
    chunks = self.iterencode(o, _one_shot=True)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Program Files\Python\Python31\Lib\json\encoder.py", line 258, in iterencode
    return _iterencode(o, 0)
           ^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\core\serializers\json.py", line 106, in default
    return super().default(o)
           ^^^^^^^^^^^^^^^^^^
  File "D:\Program Files\Python\Python31\Lib\json\encoder.py", line 180, in default
    raise TypeError(f'Object of type {o.__class__.__name__} '
TypeError: Object of type Article is not JSON serializable
django.utils.autoreload INFO 2023-03-10 13:14:17,944 autoreload 41804 51836 E:\repos\github\empty-py-demo\mysite\outing\views.py changed, reloading.
django.utils.autoreload INFO 2023-03-10 13:14:18,458 autoreload 54000 48644 Watching for file changes with StatReloader
outing.views WARNING 2023-03-10 13:14:28,822 views 54000 51280 <WSGIRequest: POST '/outing/api/form/save'>
outing.views WARNING 2023-03-10 13:14:28,822 views 54000 51280 <WSGIRequest: POST '/outing/api/form/save'>
outing.views INFO 2023-03-10 13:14:28,822 views 54000 51280 POST
outing.views INFO 2023-03-10 13:14:28,822 views 54000 51280 POST
outing.views DEBUG 2023-03-10 13:14:28,822 views 54000 51280 POST
outing.views DEBUG 2023-03-10 13:14:28,822 views 54000 51280 POST
outing.views ERROR 2023-03-10 13:14:28,822 views 54000 51280 POST
outing.views ERROR 2023-03-10 13:14:28,822 views 54000 51280 POST
django.request ERROR 2023-03-10 13:14:28,857 log 54000 51280 Internal Server Error: /outing/api/form/save
Traceback (most recent call last):
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\mysite\outing\views.py", line 55, in form_save
    return JsonResponse(result, safe=False)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\http\response.py", line 691, in __init__
    data = json.dumps(data, cls=encoder, **json_dumps_params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Program Files\Python\Python31\Lib\json\__init__.py", line 238, in dumps
    **kw).encode(obj)
          ^^^^^^^^^^^
  File "D:\Program Files\Python\Python31\Lib\json\encoder.py", line 200, in encode
    chunks = self.iterencode(o, _one_shot=True)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Program Files\Python\Python31\Lib\json\encoder.py", line 258, in iterencode
    return _iterencode(o, 0)
           ^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\core\serializers\json.py", line 106, in default
    return super().default(o)
           ^^^^^^^^^^^^^^^^^^
  File "D:\Program Files\Python\Python31\Lib\json\encoder.py", line 180, in default
    raise TypeError(f'Object of type {o.__class__.__name__} '
TypeError: Object of type QuerySet is not JSON serializable
django.utils.autoreload INFO 2023-03-10 13:14:46,653 autoreload 54000 48644 E:\repos\github\empty-py-demo\mysite\outing\views.py changed, reloading.
django.utils.autoreload INFO 2023-03-10 13:14:47,133 autoreload 15684 52884 Watching for file changes with StatReloader
outing.views WARNING 2023-03-10 13:14:48,124 views 15684 48464 <WSGIRequest: POST '/outing/api/form/save'>
outing.views WARNING 2023-03-10 13:14:48,124 views 15684 48464 <WSGIRequest: POST '/outing/api/form/save'>
outing.views INFO 2023-03-10 13:14:48,124 views 15684 48464 POST
outing.views INFO 2023-03-10 13:14:48,124 views 15684 48464 POST
outing.views DEBUG 2023-03-10 13:14:48,124 views 15684 48464 POST
outing.views DEBUG 2023-03-10 13:14:48,124 views 15684 48464 POST
outing.views ERROR 2023-03-10 13:14:48,124 views 15684 48464 POST
outing.views ERROR 2023-03-10 13:14:48,124 views 15684 48464 POST
django.request ERROR 2023-03-10 13:14:48,158 log 15684 48464 Internal Server Error: /outing/api/form/save
Traceback (most recent call last):
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\mysite\outing\views.py", line 55, in form_save
    return JsonResponse(result, safe=False)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\http\response.py", line 691, in __init__
    data = json.dumps(data, cls=encoder, **json_dumps_params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Program Files\Python\Python31\Lib\json\__init__.py", line 238, in dumps
    **kw).encode(obj)
          ^^^^^^^^^^^
  File "D:\Program Files\Python\Python31\Lib\json\encoder.py", line 200, in encode
    chunks = self.iterencode(o, _one_shot=True)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Program Files\Python\Python31\Lib\json\encoder.py", line 258, in iterencode
    return _iterencode(o, 0)
           ^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\core\serializers\json.py", line 106, in default
    return super().default(o)
           ^^^^^^^^^^^^^^^^^^
  File "D:\Program Files\Python\Python31\Lib\json\encoder.py", line 180, in default
    raise TypeError(f'Object of type {o.__class__.__name__} '
TypeError: Object of type QuerySet is not JSON serializable
django.utils.autoreload INFO 2023-03-10 13:15:03,839 autoreload 15684 52884 E:\repos\github\empty-py-demo\mysite\outing\views.py changed, reloading.
django.utils.autoreload INFO 2023-03-10 13:15:04,336 autoreload 28476 54136 Watching for file changes with StatReloader
outing.views WARNING 2023-03-10 13:15:05,354 views 28476 53532 <WSGIRequest: POST '/outing/api/form/save'>
outing.views WARNING 2023-03-10 13:15:05,354 views 28476 53532 <WSGIRequest: POST '/outing/api/form/save'>
outing.views INFO 2023-03-10 13:15:05,355 views 28476 53532 POST
outing.views INFO 2023-03-10 13:15:05,355 views 28476 53532 POST
outing.views DEBUG 2023-03-10 13:15:05,355 views 28476 53532 POST
outing.views DEBUG 2023-03-10 13:15:05,355 views 28476 53532 POST
outing.views ERROR 2023-03-10 13:15:05,355 views 28476 53532 POST
outing.views ERROR 2023-03-10 13:15:05,355 views 28476 53532 POST
django.request ERROR 2023-03-10 13:15:05,389 log 28476 53532 Internal Server Error: /outing/api/form/save
Traceback (most recent call last):
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\mysite\outing\views.py", line 47, in form_save
    print(json.dumps(list(article_all)))
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Program Files\Python\Python31\Lib\json\__init__.py", line 231, in dumps
    return _default_encoder.encode(obj)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Program Files\Python\Python31\Lib\json\encoder.py", line 200, in encode
    chunks = self.iterencode(o, _one_shot=True)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Program Files\Python\Python31\Lib\json\encoder.py", line 258, in iterencode
    return _iterencode(o, 0)
           ^^^^^^^^^^^^^^^^^
  File "D:\Program Files\Python\Python31\Lib\json\encoder.py", line 180, in default
    raise TypeError(f'Object of type {o.__class__.__name__} '
TypeError: Object of type Article is not JSON serializable
django.utils.autoreload INFO 2023-03-10 13:15:36,451 autoreload 28476 54136 E:\repos\github\empty-py-demo\mysite\outing\views.py changed, reloading.
django.utils.autoreload INFO 2023-03-10 13:15:36,973 autoreload 45604 43988 Watching for file changes with StatReloader
outing.views WARNING 2023-03-10 13:15:38,437 views 45604 48944 <WSGIRequest: POST '/outing/api/form/save'>
outing.views WARNING 2023-03-10 13:15:38,437 views 45604 48944 <WSGIRequest: POST '/outing/api/form/save'>
outing.views INFO 2023-03-10 13:15:38,438 views 45604 48944 POST
outing.views INFO 2023-03-10 13:15:38,438 views 45604 48944 POST
outing.views DEBUG 2023-03-10 13:15:38,438 views 45604 48944 POST
outing.views DEBUG 2023-03-10 13:15:38,438 views 45604 48944 POST
outing.views ERROR 2023-03-10 13:15:38,438 views 45604 48944 POST
outing.views ERROR 2023-03-10 13:15:38,438 views 45604 48944 POST
django.request ERROR 2023-03-10 13:15:38,470 log 45604 48944 Internal Server Error: /outing/api/form/save
Traceback (most recent call last):
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\mysite\outing\views.py", line 47, in form_save
    print(json.dumps(list(article_all.values())))
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Program Files\Python\Python31\Lib\json\__init__.py", line 231, in dumps
    return _default_encoder.encode(obj)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Program Files\Python\Python31\Lib\json\encoder.py", line 200, in encode
    chunks = self.iterencode(o, _one_shot=True)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Program Files\Python\Python31\Lib\json\encoder.py", line 258, in iterencode
    return _iterencode(o, 0)
           ^^^^^^^^^^^^^^^^^
  File "D:\Program Files\Python\Python31\Lib\json\encoder.py", line 180, in default
    raise TypeError(f'Object of type {o.__class__.__name__} '
TypeError: Object of type date is not JSON serializable
django.utils.autoreload INFO 2023-03-10 13:15:47,650 autoreload 45604 43988 E:\repos\github\empty-py-demo\mysite\outing\views.py changed, reloading.
django.utils.autoreload INFO 2023-03-10 13:15:48,146 autoreload 54096 49780 Watching for file changes with StatReloader
outing.views WARNING 2023-03-10 13:15:49,907 views 54096 51320 <WSGIRequest: POST '/outing/api/form/save'>
outing.views WARNING 2023-03-10 13:15:49,907 views 54096 51320 <WSGIRequest: POST '/outing/api/form/save'>
outing.views INFO 2023-03-10 13:15:49,908 views 54096 51320 POST
outing.views INFO 2023-03-10 13:15:49,908 views 54096 51320 POST
outing.views DEBUG 2023-03-10 13:15:49,908 views 54096 51320 POST
outing.views DEBUG 2023-03-10 13:15:49,908 views 54096 51320 POST
outing.views ERROR 2023-03-10 13:15:49,908 views 54096 51320 POST
outing.views ERROR 2023-03-10 13:15:49,908 views 54096 51320 POST
django.request ERROR 2023-03-10 13:15:49,947 log 54096 51320 Internal Server Error: /outing/api/form/save
Traceback (most recent call last):
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\mysite\outing\views.py", line 55, in form_save
    return JsonResponse(result, safe=False)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\repos\github\empty-py-demo\env1\Lib\site-packages\django\http\response.py", line 691, in __init__
    data = json.dumps(data, cls=encoder, **json_dumps_params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Program Files\Python\Python31\Lib\json\__init__.py", line 238, in dumps
    **kw).encode(obj)
          ^^^^^^^^^^^
  File "D:\Program Files\Python\Python31\Lib\json\encoder.py", line 200, in encode
    chunks = self.iterencode(o, _one_shot=True)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Program Files\Python\Python31\Lib\json\encoder.py", line 258, in iterencode
    return _iterencode(o, 0)
